Title,Company,Location,Is_Remote,Rating,Salary,salary_low,salary_high,salary_avg,experience_level,tech_keywords,clean_location
Journeyman Software Developer,Precise Systems4.0,"Dahlgren, VA",False,4.0,$75K - $113K(Employer est.),75000.0,113000.0,94000.0,Not Specified,Other,Dahlgren
Full Stack Web Developer,University of Utah4.2,"Salt Lake City, UT",False,4.2,$70K(Employer est.),70000.0,70000.0,70000.0,Not Specified,Full Stack,Salt Lake City
Software Developer,Android Industries3.7,"Auburn Hills, MI",False,3.7,$75K - $108K(Glassdoor est.),75000.0,108000.0,91500.0,Not Specified,Other,Auburn Hills
Backend Developer,Liberty Home Guard4.6,"Brooklyn, NY",False,4.6,$125K - $155K(Employer est.),125000.0,155000.0,140000.0,Not Specified,Backend,Brooklyn
Software Developer,INFRAPOD TECHNOLOGIES5.0,"San Jose, CA",False,5.0,$99K - $100K(Employer est.),99000.0,100000.0,99500.0,Not Specified,Other,San Jose
Tools Software Developer - TikTok Effect House,TikTok3.2,"San Jose, CA",False,3.2,$112K - $250K(Employer est.),112000.0,250000.0,181000.0,Entry,Other,San Jose
Software Developer,Two Six Technologies4.4,"Chantilly, VA",False,4.4,$71K - $104K(Glassdoor est.),71000.0,104000.0,87500.0,Not Specified,Other,Chantilly
Full Stack Developer,Atlas Technologies Inc4.4,Texas,False,4.4,$90K - $127K(Employer est.),90000.0,127000.0,108500.0,Not Specified,Full Stack,Texas
Web Software Developer,TechSur Solutions4.2,"Reston, VA",False,4.2,$74K - $109K(Glassdoor est.),74000.0,109000.0,91500.0,Not Specified,Other,Reston
Front-End Software Developer,Solize USA Corporation3.8,"Austin, TX",False,3.8,Not Disclosed,,,,Not Specified,Other,Austin
Sr. Software Developer,Ancestry3.6,"Lehi, UT",False,3.6,$112K - $140K(Employer est.),112000.0,140000.0,126000.0,Senior,Other,Lehi
Fluent English-Speaking Software Developer – Interview Proxy | Remote | Part-Time Contract,Seoptimizes LLC,Remote,True,3.9,$25.00 Per Hour(Employer est.),52000.0,52000.0,52000.0,Entry,Other,Remote
Software Developer,The Swift Group4.7,"Herndon, VA",False,4.7,$50K - $290K(Employer est.),50000.0,290000.0,170000.0,Not Specified,Other,Herndon
Software Developer,H2 Performance Consulting4.6,"China Lake Acres, CA",False,4.6,$71K - $112K(Glassdoor est.),71000.0,112000.0,91500.0,Not Specified,Other,China Lake Acres
Software Developer - Costing Solutions,Plexus3.7,"Neenah, WI",False,3.7,$57K - $85K(Employer est.),57000.0,85000.0,71000.0,Entry,Other,Neenah
Software Developer (Job Code: 1093),Federal Soft Systems4.1,"Bentonville, AR",False,4.1,$98K(Employer est.),98000.0,98000.0,98000.0,Senior,Other,Bentonville
Android Engineer - Software Developer / Engineer,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$80.00 - $90.00 Per Hour(Employer est.),166400.0,187200.0,176800.0,Entry,Other,Alpharetta
Front End Software Applications Developer,Penn State University4.2,"University Park, PA",False,4.2,$77K - $130K(Employer est.),77000.0,130000.0,103500.0,Entry,Frontend,University Park
Anti-Submarine Warfare Software Developer,University of Texas at Austin4.1,"Austin, TX",False,4.1,$93K - $175K(Employer est.),93000.0,175000.0,134000.0,Entry,Other,Austin
Flight Software Developer - IC1-3,All Points Logistics3.9,"Denver, CO",False,3.9,$110K - $130K(Employer est.),110000.0,130000.0,120000.0,Senior,Other,Denver
Software Developer,Atrutec,"Dallas, TX",False,3.9,$94K(Employer est.),94000.0,94000.0,94000.0,Not Specified,Other,Dallas
Senior Software Developer,The EDH Global3.4,"Bellevue, WA",False,3.4,$118K - $174K(Glassdoor est.),118000.0,174000.0,146000.0,Senior,Other,Bellevue
Software Developer,Advanced Medical Manage,"Long Beach, CA",False,3.9,$49.00 - $61.00 Per Hour(Employer est.),101920.0,126880.0,114400.0,Not Specified,Other,Long Beach
Junior Software Developer,ClearpointCo.4.3,"Houston, TX",False,4.3,$65K - $75K(Employer est.),65000.0,75000.0,70000.0,Entry,Other,Houston
Software Developer,Spectrum3.3,"Charlotte, NC",False,3.3,$70K - $102K(Glassdoor est.),70000.0,102000.0,86000.0,Not Specified,Other,Charlotte
Software Engineer (Remote Option Available),Partners Health Management3.8,"Monroe, NC",False,3.8,$45K - $70K(Glassdoor est.),45000.0,70000.0,57500.0,Entry,Other,Monroe
Software Developer,BiTech5.0,"Novi, MI",False,5.0,$108K(Employer est.),108000.0,108000.0,108000.0,Not Specified,Other,Novi
Appian Software Developer,Bigbear.ai3.7,"Chantilly, VA",False,3.7,$67K - $111K(Glassdoor est.),67000.0,111000.0,89000.0,Entry,Other,Chantilly
"Part-Time, Entry Level Software Developer",Kinetics Noise Control4.5,"Dublin, OH",False,4.5,$25.00 Per Hour(Employer est.),52000.0,52000.0,52000.0,Entry,Other,Dublin
"Senior Backend Software Engineer, Global E-Commerce-Fundamental Business Merchandise",TikTok3.2,"Seattle, WA",False,3.2,$184K - $337K(Employer est.),184000.0,337000.0,260500.0,Senior,Backend,Seattle
Software Developer,"COMPETENT SYSTEMS, INC3.7","Alpharetta, GA",False,3.7,$70K(Employer est.),70000.0,70000.0,70000.0,Not Specified,Other,Alpharetta
Software Developer (Emerging Career),SAS4.0,"Cary, NC",False,4.0,$103K - $145K(Glassdoor est.),103000.0,145000.0,124000.0,Entry,Other,Cary
Software Developer,CPC Technologies LLC4.0,Illinois,False,4.0,Not Disclosed,,,,Not Specified,Other,Illinois
Software Developer,"Hanford Tank Waste Operations & Closure, LLC (H2C)3.9","Richland, WA",False,3.9,$88K - $135K(Employer est.),88000.0,135000.0,111500.0,Not Specified,Other,Richland
Software Engineer Ref: #00853,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$80.00 - $85.00 Per Hour(Employer est.),166400.0,176800.0,171600.0,Senior,Other,Alpharetta
"Software Engineer, AI Data",GE HEALTHCARE4.2,"Seattle, WA",False,4.2,$136K - $204K(Employer est.),136000.0,204000.0,170000.0,Entry,Data,Seattle
Junior Full Stack Developer,The Aerospace Corporation3.9,"Chantilly, VA",False,3.9,$70K - $105K(Employer est.),70000.0,105000.0,87500.0,Entry,Full Stack,Chantilly
Software Engineer II - ABC News Roku,Disney Entertainment3.9,"New York, NY",False,3.9,$115K - $169K(Employer est.),115000.0,169000.0,142000.0,Entry,Other,New York
Full Stack Developer,Monvik Info Solutions,"Milwaukee, WI",False,3.9,$70.00 - $75.00 Per Hour(Employer est.),145600.0,156000.0,150800.0,Not Specified,Full Stack,Milwaukee
"Software Development Engineer II, Annapurna Labs",Annapurna Labs (U.S.) Inc.3.7,"Seattle, WA",False,3.7,$129K - $224K(Employer est.),129000.0,224000.0,176500.0,Mid,Other,Seattle
Software Developer,NS2 Mission4.0,"Chantilly, VA",False,4.0,Not Disclosed,,,,Not Specified,Other,Chantilly
"Programmer Developer I,II, or Senior",Southwest Power Pool4.5,"Little Rock, AR",False,4.5,$63K - $124K(Employer est.),63000.0,124000.0,93500.0,Senior,Other,Little Rock
"Systems, Reporting, & Analysis - Reporting Developer",Two Harbors Investment Corp.3.9,"Fort Mill, SC",False,3.9,$79K - $123K(Glassdoor est.),79000.0,123000.0,101000.0,Entry,Other,Fort Mill
Mobile Front End Software Developer,Taborit Inc,"Schaumburg, IL",False,3.9,$40.00 Per Hour(Employer est.),83200.0,83200.0,83200.0,Entry,Frontend,Schaumburg
"Software Engineer II, Epic Integrations",Exact Sciences Corporation3.5,"Madison, WI",False,3.5,$85K - $135K(Employer est.),85000.0,135000.0,110000.0,Mid,Other,Madison
"Software Engineer, PMRA",Point724.0,"Stamford, NY",False,4.0,$200K - $250K(Employer est.),200000.0,250000.0,225000.0,Entry,Other,Stamford
NextGen Software Developer,DCA,"Northridge, CA",False,3.9,$90K - $120K(Employer est.),90000.0,120000.0,105000.0,Not Specified,Other,Northridge
IT Software Developer,SCOT FORGE3.5,"Spring Grove, IL",False,3.5,$78K - $111K(Glassdoor est.),78000.0,111000.0,94500.0,Entry,Other,Spring Grove
Software Engineering - Backend - AI,Keywords Studios3.6,"San Francisco, CA",False,3.6,$65.00 - $90.00 Per Hour(Employer est.),135200.0,187200.0,161200.0,Entry,Backend,San Francisco
"Software Developer (DevOPS)- Smithfield, RI",Photon4.2,"Smithfield, RI",False,4.2,Not Disclosed,,,,Entry,Other,Smithfield
"Software Development Engineer I 2025, Redshift",Amazon.com Services LLC3.6,"Seattle, WA",False,3.6,$100K - $200K(Employer est.),100000.0,200000.0,150000.0,Entry,Other,Seattle
Software Developer (MQ-25),Tekla Research4.5,"Lexington Park, MD",False,4.5,$89K - $162K(Employer est.),89000.0,162000.0,125500.0,Mid,Other,Lexington Park
AEM Developer / Front end Developer,Gravity Tech Inc,"Houston, TX",False,3.9,$60.00 - $65.00 Per Hour(Employer est.),124800.0,135200.0,130000.0,Not Specified,Frontend,Houston
LIMs Software Developer,ITR3.9,"Oak Ridge, TN",False,3.9,$103K - $145K(Glassdoor est.),103000.0,145000.0,124000.0,Entry,Other,Oak Ridge
Software Developer ( Java ),Sonoma Consulting Inc.3.1,"Phoenix, AZ",False,3.1,$83K - $122K(Glassdoor est.),83000.0,122000.0,102500.0,Not Specified,Java,Phoenix
Software Developer - Herndon Virginia,iSoftTek Solutions Inc1.0,"Herndon, VA",False,1.0,$100K - $115K(Employer est.),100000.0,115000.0,107500.0,Entry,Other,Herndon
Senior Software Developer,Oracle3.7,"Seattle, WA",False,3.7,$145K - $194K(Glassdoor est.),145000.0,194000.0,169500.0,Senior,Other,Seattle
Software Developer - Production Support,Porch Software3.3,"Sandy, UT",False,3.3,$80K - $100K(Employer est.),80000.0,100000.0,90000.0,Entry,Other,Sandy
Sr. Software Development Team Leader,Gesa Credit Union3.3,"Tukwila, WA",False,3.3,$139K - $209K(Employer est.),139000.0,209000.0,174000.0,Senior,Other,Tukwila
Staff Software Engineer - Uber Courier,Uber3.8,"Seattle, WA",False,3.8,$223K - $248K(Employer est.),223000.0,248000.0,235500.0,Entry,Other,Seattle
Associate Web Developer,Pacific Sunwear Stores LLC3.7,"Anaheim, CA",False,3.7,$68K - $79K(Employer est.),68000.0,79000.0,73500.0,Entry,Other,Anaheim
Software Engineer (WPF Developer),Neuronetics Inc3.0,"Malvern, PA",False,3.0,$85K - $116K(Glassdoor est.),85000.0,116000.0,100500.0,Entry,Other,Malvern
Software Developer (Java),Unique Tech5.0,"Farmington Hills, MI",False,5.0,$69K - $101K(Glassdoor est.),69000.0,101000.0,85000.0,Not Specified,Java,Farmington Hills
Senior Software Developer - React & Kubernetes Specialist,"SYSCOM, Inc.3.6","Annapolis, MD",False,3.6,$149K - $200K(Employer est.),149000.0,200000.0,174500.0,Senior,Other,Annapolis
Sr. Software Engineer,DocuSign3.6,"Seattle, WA",False,3.6,$151K - $222K(Employer est.),151000.0,222000.0,186500.0,Senior,Other,Seattle
"Software Developer (Delphi, SQL)",Epic Aircraft3.3,"Bend, OR",False,3.3,$90K - $130K(Employer est.),90000.0,130000.0,110000.0,Entry,Other,Bend
Software Engineer II - Devices & Inventory Management,Rippling3.8,"Seattle, WA",False,3.8,$135K - $236K(Employer est.),135000.0,236000.0,185500.0,Entry,Other,Seattle
Software Developer,"KMS Solutions, LLC4.3","Middletown, RI",False,4.3,$80K - $120K(Employer est.),80000.0,120000.0,100000.0,Not Specified,Other,Middletown
"SOFTWARE ENGINEERS, entry level",FLASH Technology Group4.1,"Annapolis Junction, MD",False,4.1,$119K - $135K(Employer est.),119000.0,135000.0,127000.0,Entry,Other,Annapolis Junction
Software Developer,Dutech Systems4.5,"Austin, TX",False,4.5,$110K - $120K(Employer est.),110000.0,120000.0,115000.0,Not Specified,Other,Austin
Technical - Software Developer,Dutech Systems4.5,"New York, NY",False,4.5,$61.00 - $66.00 Per Hour(Employer est.),126880.0,137280.0,132080.0,Entry,Other,New York
"Data Analyst, Ticketing",Cleveland Browns3.8,"Berea, OH",False,3.8,$37K - $60K(Glassdoor est.),37000.0,60000.0,48500.0,Entry,Data,Berea
Data Analyst,Sony Electronics4.0,"Culver City, CA",False,4.0,$95K - $105K(Employer est.),95000.0,105000.0,100000.0,Not Specified,Data,Culver City
Data Analyst,Pallet Logistics of America,"Fort Smith, AR",False,3.9,$80K - $120K(Employer est.),80000.0,120000.0,100000.0,Not Specified,Data,Fort Smith
Data Analyst,Business Integra Inc3.8,Remote,True,3.8,$45.00 - $55.00Per Hour(Employer est.),93600.0,114400.0,104000.0,Not Specified,Data,Remote
Data Analyst,Audien Hearing,"Scottsdale, AZ",False,3.9,$25.00Per Hour(Employer est.),52000.0,52000.0,52000.0,Not Specified,Data,Scottsdale
Data & AI Product Analyst,Exec Office of Technology Services and Security3.9,"Boston, MA",False,3.9,$80K - $119K(Employer est.),80000.0,119000.0,99500.0,Entry,Data,Boston
Senior Data Analyst,IIC,"Charlotte, NC",False,3.9,$45.00Per Hour(Employer est.),93600.0,93600.0,93600.0,Senior,Data,Charlotte
Digital Analytics Data Analyst III,Ahold Delhaize USA3.4,"Quincy, MA",False,3.4,$94K - $141K(Employer est.),94000.0,141000.0,117500.0,Senior,Data,Quincy
Data Analyst,The Middleby Corporation3.2,"Elgin, IL",False,3.2,$57K - $84K(Glassdoor est.),57000.0,84000.0,70500.0,Not Specified,Data,Elgin
Data Analyst- Customer Analytics,Nespresso3.9,"New York, NY",False,3.9,$100K - $115K(Employer est.),100000.0,115000.0,107500.0,Entry,Data,New York
Data Analyst,Catania-Spagna Corp4.2,"Ayer, MA",False,4.2,$59K - $87K(Glassdoor est.),59000.0,87000.0,73000.0,Not Specified,Data,Ayer
"Analyst, BI Data Analysis",Nestlé USA3.8,"Solon, OH",False,3.8,Not Disclosed,,,,Entry,Data,Solon
Senior Data Analyst,[solidcore]4.4,"Arlington, VA",False,4.4,$88K - $132K(Glassdoor est.),88000.0,132000.0,110000.0,Senior,Data,Arlington
Data Analyst - Practice Onboarding,Wedgewood Pharmacy LLC2.5,"Portland, ME",False,2.5,Not Disclosed,,,,Entry,Data,Portland
Data Analyst,"City of Augusta, GA3.1","Augusta, GA",False,3.1,$46K - $53K(Employer est.),46000.0,53000.0,49500.0,Not Specified,Data,Augusta
Data Analyst,Diagonal Matrix Ltd3.8,Remote,True,3.8,$150K - $190K(Employer est.),150000.0,190000.0,170000.0,Not Specified,Data,Remote
Data Analyst,"Roller Bearing Company of America, Inc3.4","Oxford, CT",False,3.4,Not Disclosed,,,,Not Specified,Data,Oxford
Data Analyst I,Consumers Energy3.3,"Jackson, MI",False,3.3,$30.00 - $38.00Per Hour(Employer est.),62400.0,79040.0,70720.0,Entry,Data,Jackson
Data Analyst I (Onsite position),Red River Bank3.9,"Alexandria, LA",False,3.9,$48K - $90K(Glassdoor est.),48000.0,90000.0,69000.0,Entry,Data,Alexandria
Data Analyst,Eclerx3.4,"New York, NY",False,3.4,$110K - $140K(Employer est.),110000.0,140000.0,125000.0,Not Specified,Data,New York
Data Analyst,SightMD NY,"Hauppauge, NY",False,3.9,$85K - $95K(Employer est.),85000.0,95000.0,90000.0,Not Specified,Data,Hauppauge
Data Analyst,Caring Transitions4.2,"Sequim, WA",False,4.2,$54K - $80K(Glassdoor est.),54000.0,80000.0,67000.0,Not Specified,Data,Sequim
Sr. Data Analyst,Ashvam Technologies Pvt Ltd,"Cincinnati, OH",False,3.9,$40.00 - $45.00Per Hour(Employer est.),83200.0,93600.0,88400.0,Senior,Data,Cincinnati
Data Analyst,Intone Networks4.2,"Montgomery, AL",False,4.2,$50.00Per Hour(Employer est.),104000.0,104000.0,104000.0,Not Specified,Data,Montgomery
Data Analyst,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$65.00 - $75.00Per Hour(Employer est.),135200.0,156000.0,145600.0,Not Specified,Data,Alpharetta
Data analyst,Driven Talent,"Chino, CA",False,3.9,$22.00 - $24.00Per Hour(Employer est.),45760.0,49920.0,47840.0,Not Specified,Data,Chino
Data Analyst,Shore Medical Center3.4,"Somers Point, NJ",False,3.4,Not Disclosed,,,,Not Specified,Data,Somers Point
"Sr Data Analyst, People Analytics",Okta3.6,"Bellevue, WA",False,3.6,$108K - $162K(Employer est.),108000.0,162000.0,135000.0,Entry,Data,Bellevue
Business Data Analyst I,DHL3.8,"Westerville, OH",False,3.8,Not Disclosed,,,,Entry,Data,Westerville
Data Analyst Clerk,"I-TECH Resources, Inc.3.6","Jacksonville, FL",False,3.6,$23.00 - $24.00Per Hour(Employer est.),47840.0,49920.0,48880.0,Not Specified,Data,Jacksonville
Data Analyst,Imperial Headwear3.2,"Bourbon, MO",False,3.2,$75K - $85K(Employer est.),75000.0,85000.0,80000.0,Not Specified,Data,Bourbon
Data Analyst,PLA Buyer LLC,"Fort Smith, AR",False,3.9,$80K - $120K(Employer est.),80000.0,120000.0,100000.0,Not Specified,Data,Fort Smith
Data Analyst,Cast & Crew3.6,"Burbank, CA",False,3.6,$80K - $105K(Employer est.),80000.0,105000.0,92500.0,Not Specified,Data,Burbank
Data Analyst,Tools for Humanity3.0,"San Francisco, CA",False,3.0,$83K - $127K(Glassdoor est.),83000.0,127000.0,105000.0,Not Specified,Data,San Francisco
Data Analyst,William & Mary4.2,"Williamsburg, VA",False,4.2,$75K(Employer est.),75000.0,75000.0,75000.0,Not Specified,Data,Williamsburg
Analyst,"Vizient, Inc.3.4","Irving, TX",False,3.4,$52K - $88K(Employer est.),52000.0,88000.0,70000.0,Not Specified,Other,Irving
Associate Data Analyst (HYBRID - MA),The Hanover Insurance Group3.9,"Worcester, MA",False,3.9,$52K - $77K(Glassdoor est.),52000.0,77000.0,64500.0,Entry,Data,Worcester
Data Analyst (Austin),Texas Workforce Commission3.4,"Austin, TX",False,3.4,$6K(Employer est.),6000.0,6000.0,6000.0,Entry,Data,Austin
Data Analyst - I,"Certified Technical Experts, Inc.4.0","Brighton, MA",False,4.0,$60.00 - $70.00 Per Hour(Employer est.),124800.0,145600.0,135200.0,Entry,Data,Brighton
Data Analyst,Parsons4.0,Remote,True,4.0,$87K - $152K(Employer est.),87000.0,152000.0,119500.0,Not Specified,Data,Remote
Data Analyst,Asmark Institute,"Owensboro, KY",False,3.9,Not Disclosed,,,,Not Specified,Data,Owensboro
Data Analyst,ExxonMobil3.6,"Houston, TX",False,3.6,$73K - $115K(Glassdoor est.),73000.0,115000.0,94000.0,Not Specified,Data,Houston
Business Data Analyst II,DHL3.8,"Memphis, TN",False,3.8,Not Disclosed,,,,Mid,Data,Memphis
Data Protection Svcs Analyst,Henry Ford Health3.9,"Detroit, MI",False,3.9,$70K - $105K(Glassdoor est.),70000.0,105000.0,87500.0,Entry,Data,Detroit
Data Analyst,CarePoint4.6,"Greenwood Village, CO",False,4.6,$82K(Employer est.),82000.0,82000.0,82000.0,Not Specified,Data,Greenwood Village
Data Analyst,PAWS Chicago3.3,"Chicago, IL",False,3.3,$50K - $60K(Employer est.),50000.0,60000.0,55000.0,Not Specified,Data,Chicago
Sr Business Data Analyst,DHL3.8,"Phoenix, AZ",False,3.8,Not Disclosed,,,,Entry,Data,Phoenix
Data Analyst,BANDGI TECHNOLOGIES PVT LTD,Remote,True,3.9,Not Disclosed,,,,Not Specified,Data,Remote
Data Analyst II,Alluvionic5.0,"Arlington, VA",False,5.0,$63K - $89K(Glassdoor est.),63000.0,89000.0,76000.0,Mid,Data,Arlington
TES - Data Analyst,Auburn University4.3,"Auburn, AL",False,4.3,$20.00 - $30.00 Per Hour(Employer est.),41600.0,62400.0,52000.0,Not Specified,Data,Auburn
Data Analyst Sr,Seattle Children's Hospital3.8,"Seattle, WA",False,3.8,$115K - $173K(Employer est.),115000.0,173000.0,144000.0,Not Specified,Data,Seattle
Data Analyst,PC Construction Company4.0,"South Burlington, VT",False,4.0,Not Disclosed,,,,Not Specified,Data,South Burlington
TiMi Bellevue- Data analyst,Tencent4.1,"Bellevue, WA",False,4.1,$33.50 - $60.00 Per Hour(Employer est.),69680.0,124800.0,97240.0,Entry,Data,Bellevue
Senior Data Analyst,PLAUD ai4.0,"San Francisco, CA",False,4.0,$130K - $190K(Employer est.),130000.0,190000.0,160000.0,Senior,Data,San Francisco
Data Analyst,Hamilton Storage Technologies3.7,"Franklin, MA",False,3.7,$63K - $101K(Glassdoor est.),63000.0,101000.0,82000.0,Not Specified,Data,Franklin
Data Analyst,Advantest3.7,"Lake Forest, CA",False,3.7,Not Disclosed,,,,Not Specified,Data,Lake Forest
Senior Data Analyst/BI DEV-RAD,Mayo Clinic3.9,"Jacksonville, FL",False,3.9,$92K - $137K(Employer est.),92000.0,137000.0,114500.0,Entry,Data,Jacksonville
Data Analyst 2,Constellis3.2,"Battle Creek, MI",False,3.2,$19.24 Per Hour(Employer est.),40019.2,40019.2,40019.2,Mid,Data,Battle Creek
Marketing Data Analyst,"Block, Inc.3.8","New York, NY",False,3.8,$89K - $168K(Employer est.),89000.0,168000.0,128500.0,Entry,Data,New York
Data Analyst,Fuyao Glass America Inc2.7,"Moraine, OH",False,2.7,Not Disclosed,,,,Not Specified,Data,Moraine
